category,title,url
สังคมและสวัสดิการ,การแนะแนวอาชีพนักเรียน / นักศึกษา  ประชาชนทั่วไป  และผู้ประกันตนกรณีว่างงาน จำแนกตามจังหวัด ทั่วราชอาณาจักร ปี 2558,https://data.go.th/DatasetDetail.aspx?id=a5d8676a-8bb5-4a2c-8a59-b7b34a00c067
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดอ่างทอง,https://data.go.th/DatasetDetail.aspx?id=6dcf4094-bb6b-4d6a-937f-b7d4f0ecd3bf
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดเชียงราย,https://data.go.th/DatasetDetail.aspx?id=ba235487-74eb-4752-acc7-bc29eb7fe279
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ เดือนธันวาคม 2558,https://data.go.th/DatasetDetail.aspx?id=40508016-fed3-4244-9554-c0bf12153d6e
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ แยกเป็นรายเดือน ก.พ.58,https://data.go.th/DatasetDetail.aspx?id=f37fb877-2dcf-40fa-8fd4-ca792e354c7f
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดบึงกาฬ,https://data.go.th/DatasetDetail.aspx?id=8fc261ab-d5fe-4fd3-8e3a-d069ec07d51f
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานรายชื่อและราคาของผู้ที่เข้าเสนอราคา (จ้างออกแบบและควบคุมงานโดยวิธีคัดเลือกแบบจำกัดข้อกำหนด),https://data.go.th/DatasetDetail.aspx?id=d9a93f57-a0e2-4ed5-a94f-dedef9df256b
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดยโสธร,https://data.go.th/DatasetDetail.aspx?id=82639702-5000-4dc9-af57-ea1e437686f7
คมนาคม และโลจิสติกส์,รายชื่อผู้ผ่านการอบรมและสอบพนักงานวิทยุสมัครเล่นขั้นต้น,https://data.go.th/DatasetDetail.aspx?id=3fc60618-41b2-4e89-ac19-fa84bbb80562
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดจันทบุรี,https://data.go.th/DatasetDetail.aspx?id=fe7d60b9-a6a1-4690-963e-0bd7f932fa39
งบประมาณ และการใช้จ่ายของภาครัฐ,สรุปผลการจัดซื้อจัดจ้างตามแบบ สขร.1 (เดือน มิถุนายน),https://data.go.th/DatasetDetail.aspx?id=eefc5c2d-c0ce-4fc3-8740-0eeb2b06a519
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ เดือนกุมภาพันธ์ 2558,https://data.go.th/DatasetDetail.aspx?id=662fe3dc-b6ee-4ab5-a633-1566d3362335
สังคมและสวัสดิการ,ตำแหน่งงานว่าง จำแนกตามอุตสาหกรรม และวุฒิการศึกษา ทั่วราชอาณาจักร  ปี 2558,https://data.go.th/DatasetDetail.aspx?id=a6287b62-0c4a-427d-aad1-29c4809d07cb
สังคมและสวัสดิการ,ตำแหน่งงานว่าง จำแนกตามอาชีพ และวุฒิการศึกษา ทั่วราชอาณาจักร  ปี 2558,https://data.go.th/DatasetDetail.aspx?id=ecbd29e7-193b-47d5-b0b9-41cd0b2ebf65
สังคมและสวัสดิการ,การรับเรื่องร้องทุกข์  และการช่วยเหลือคนหางาน กรณีบริษัทจัดหางาน และกรณีสายนายหน้าเถื่อน ตาม พ.ร.บ.จัดหางานฯ 2528 จำแนกตามรายจังหวัด ทั่วราชอาณาจักร ปี 2558,https://data.go.th/DatasetDetail.aspx?id=2ec63b13-334e-4acc-a894-5855490f0854
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดพิจิตร,https://data.go.th/DatasetDetail.aspx?id=fc5f7fdd-5418-4137-a21a-62ddfc9f82f5
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ เดือนสิงหาคม 2558,https://data.go.th/DatasetDetail.aspx?id=34a411be-3082-4c55-9549-6bdcf1b7c104
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ เดือนกรกฎาคม 2558,https://data.go.th/DatasetDetail.aspx?id=e7074530-88f2-45fe-9e9a-835ef1c2bed3
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ เดือนกุมภาพันธ์ 2559,https://data.go.th/DatasetDetail.aspx?id=e102ff4f-e158-4e06-bbdf-8a080b412bf2
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ เดือนมกราคม 2558,https://data.go.th/DatasetDetail.aspx?id=cacbbd7c-efae-42a8-8919-a3a5124560f7
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ เดือนมิถุนายน 2558,https://data.go.th/DatasetDetail.aspx?id=2471d253-4ff3-407b-b9f9-ac06cc05905c
สังคมและสวัสดิการ,จำนวนเรื่องร้องทุกข์ที่ประชาชนแจ้งเรื่องผ่านช่องทาง 1111 ประจำเดือนตุลาคม 2558,https://data.go.th/DatasetDetail.aspx?id=911449c0-72af-42d5-9db4-b50d361fb828
สังคมและสวัสดิการ,ผู้ลงทะเบียนสมัครงาน  ตำแหน่งงานว่าง  และการบรรจุงาน  จำแนกตามระดับการศึกษา ทั่วราชอาณาจักร ปี 2558,https://data.go.th/DatasetDetail.aspx?id=a0b13ecf-e550-4c04-afc3-d2e9b905a26d
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานรายละเอียดผลการจัดซื้อจัดจ้าง เดือน กันยายน 2558 ถึง มีนาคม 2559,https://data.go.th/DatasetDetail.aspx?id=b9b62bbc-c83d-47c9-aa95-d4913b9134e3
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานรายชื่อและราคาของผู้ที่เข้าเสนอราคาจ้างออกแบบและควบคุมงานโดยวิธีคัดเลือก(กันยายน),https://data.go.th/DatasetDetail.aspx?id=de2fa939-951f-489e-8c01-d50de228f569
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานสรุปการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ ประจำเดือนมกราคม พ.ศ.2559,https://data.go.th/DatasetDetail.aspx?id=690f3a30-890a-4126-8808-d5888b36957d
พลังงาน ทรัพยากรธรรมชาติ และสิ่งแวดล้อม,Mineral Production of Thailand 2015 for the period of July – September,https://data.go.th/DatasetDetail.aspx?id=e16f1996-7aaf-45fe-84b4-e68a8aa2f0b6
เศรษฐกิจ การเงิน และอุตสาหกรรม,มูลค่าการโอนตราสารหนี้ภาครัฐ จำแนกตามประเภทธุรกิจ พ.ค. 2549 - เม.ย. 2558,https://data.go.th/DatasetDetail.aspx?id=401bc520-967c-4154-8360-ea390591f0b5
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ แยกเป็นรายเดือน มี.ค.58,https://data.go.th/DatasetDetail.aspx?id=e34ee479-5f7e-4385-a006-f044796b1541
สังคมและสวัสดิการ,จำนวนคนต่างด้าวมาตรา 13 (ประเภทชนกลุ่มน้อย) ที่ได้รับอนุญาตทำงานคงเหลืออยู่ในประเทศไทย  จำแนกตามจังหวัด ทั่วราชอาณาจักร  ณ ธันวาคม 2558,https://data.go.th/DatasetDetail.aspx?id=e8d6e29e-52ed-45a1-8418-fe67a866ab06
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดบุรีรัมย์,https://data.go.th/DatasetDetail.aspx?id=f334e0f0-0d4a-4f03-bd39-01366b3ac0af
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดหนองคาย,https://data.go.th/DatasetDetail.aspx?id=6eb4151b-cc6b-407e-8487-08771bc0cd57
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดภูเก็ต,https://data.go.th/DatasetDetail.aspx?id=d91d934e-07be-4e83-9f12-0a5c36237d88
พลังงาน ทรัพยากรธรรมชาติ และสิ่งแวดล้อม,Mineral Production of Thailand 2015 for the period of October – December,https://data.go.th/DatasetDetail.aspx?id=3e1b729f-766b-4dcd-85bf-146374980a1f
สังคมและสวัสดิการ,จำนวนเรื่องร้องทุกข์ที่ประชาชนแจ้งเรื่องผ่านช่องทาง 1111 ประจำเดือนกรกฎาคม 2559,https://data.go.th/DatasetDetail.aspx?id=a12af1fe-a66d-42c5-81bc-4ad74be122c1
คมนาคม และโลจิสติกส์,จำนวนใบอนุญาตขับรถ และใบอนุญาตผู้ประจำรถสะสม 30 เมษายน 2559,https://data.go.th/DatasetDetail.aspx?id=762286f9-6cd1-4a2e-9751-4aea5720ca05
สังคมและสวัสดิการ,จำนวนคนต่างด้าวคงเหลือทำงานอยู่ในประเทศไทย (ประเภททั่วไป)  จำแนกตามสัญชาติและอาชีพ ณ ธันวาคม 2558,https://data.go.th/DatasetDetail.aspx?id=53b06ae1-4987-481b-bc4e-62d78209f75a
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดปัตตานี,https://data.go.th/DatasetDetail.aspx?id=a83bbc82-c942-4a17-ba30-694ca7cac52b
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดเพชรบุรี,https://data.go.th/DatasetDetail.aspx?id=2d6f75b1-8871-4f2f-b492-d42fd3d69a85
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดกาญจนบุรี,https://data.go.th/DatasetDetail.aspx?id=bd585c50-194c-450e-967b-e083766715d8
สังคมและสวัสดิการ,จำนวนคนต่างด้าวคงเหลือทำงานอยู่ในประเทศไทย(ประเภทส่งเสริมการลงทุน )  จำแนกตามสัญชาติและอาชีพ ณ ธันวาคม 2558,https://data.go.th/DatasetDetail.aspx?id=5df63e23-48f1-4df6-b85b-e2fd98f33c7d
คมนาคม และโลจิสติกส์,สถิติขนส่งทางอากาศปริมาณการจราจรทางอากาศรวมปี 2551,https://data.go.th/DatasetDetail.aspx?id=38cc350e-8611-48c2-92f5-f0429de88979
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานรายละเอียดหน่วยจัดซื้อ ประจำเดือนมกราคม พ.ศ.2559,https://data.go.th/DatasetDetail.aspx?id=c5296063-8525-4012-b2c4-f318e9f0b206
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ แยกเป็นรายเดือน(จ้างออกแบบและควบคุมงานโดยวิธีตกลง),https://data.go.th/DatasetDetail.aspx?id=3d1da2f4-2743-4294-bc5e-f74bc5055ad8
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดกระบี่,https://data.go.th/DatasetDetail.aspx?id=bcc62d88-3d31-4ab5-b30d-fcc2ee265672
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดอุทัยธานี,https://data.go.th/DatasetDetail.aspx?id=4a82aa44-858e-48bb-9aa7-0c1a12bb0128
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดสุพรรณบุรี,https://data.go.th/DatasetDetail.aspx?id=de222420-eef3-47c1-8229-23b87c5bf294
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดนครพนม,https://data.go.th/DatasetDetail.aspx?id=c94ddb03-3983-4843-a02a-2478efa4b74c
สังคมและสวัสดิการ,จำนวนเรื่องร้องทุกข์ที่ประชาชนแจ้งเรื่องผ่านช่องทาง 1111 ประจำเดือนธันวาคม 2558,https://data.go.th/DatasetDetail.aspx?id=0fc954d7-43a9-4585-ac94-59f02623ada9
พลังงาน ทรัพยากรธรรมชาติ และสิ่งแวดล้อม,Mineral Production of Thailand 2015 for the period of April – June,https://data.go.th/DatasetDetail.aspx?id=4ff06564-b71e-4086-8018-5ec9d86d068a
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดน่าน,https://data.go.th/DatasetDetail.aspx?id=487498c0-eddb-440b-bea1-7c4b78bbc510
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดบุรีรัมย์,https://data.go.th/DatasetDetail.aspx?id=b10586ff-f173-4576-b17b-7cf380fda0e7
สังคมและสวัสดิการ,จำนวนคนต่างด้าวเข้าเมืองถูกกฎหมายที่ได้รับอนุญาตทำงานคงเหลืออยู่ในประเทศไทย  จำแนกตามจังหวัด ทั่วราชอาณาจักร  ณ ธันวาคม  2558,https://data.go.th/DatasetDetail.aspx?id=27d3aedf-32ae-4528-9c80-821b351c1b16
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ ประจำเดือนธันวาคม พ.ศ.2558,https://data.go.th/DatasetDetail.aspx?id=49a6fbcd-d859-4dab-bd9a-8afbc73d83cc
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ แยกเป็นรายเดือน(กันยายน)_4,https://data.go.th/DatasetDetail.aspx?id=382d8d7c-62d2-4b1e-852e-909dcba85dcc
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดพัทลุง,https://data.go.th/DatasetDetail.aspx?id=199a5a70-c4bc-4a54-8dd8-9813bdd2e303
พลังงาน ทรัพยากรธรรมชาติ และสิ่งแวดล้อม,ปริมาณการจำหน่ายรายจังหวัด น้ำมันแก๊สโซฮอล์ อี 85,https://data.go.th/DatasetDetail.aspx?id=6c3f89e9-34b5-43d9-9473-a5ae409ba13e
เกษตรกรรม และชลประทาน,โครงการประมูลข้าวสารในสต็อกของรัฐบาลโดยอิงราคาซื้อขายล่วงหน้า ในตลาดสินค้าเกษตรล่วงหน้าแห่งประเทศไทย (AFET),https://data.go.th/DatasetDetail.aspx?id=75d6fb60-ff07-40a9-9801-acb78926fe2f
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดบึงกาฬ,https://data.go.th/DatasetDetail.aspx?id=059d6112-4f8b-41c3-bbea-ca3a214e2e2c
เทคโนโลยีสารสนเทศ และการสื่อสาร,รายชื่อ ปณร.ทั้งหมด ส่งรัฐบาล 1,https://data.go.th/DatasetDetail.aspx?id=627e340b-8763-4caa-bd90-ce682727a749
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดกระบี่,https://data.go.th/DatasetDetail.aspx?id=ededf1e7-54e0-4814-97e4-cedefa58dfcb
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดจันทบุรี,https://data.go.th/DatasetDetail.aspx?id=226c3a3c-cb0f-4785-bda1-d4a5e6121433
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดพังงา,https://data.go.th/DatasetDetail.aspx?id=99d13d54-8f5e-4bea-b471-ea9761aaf85b
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดนครศรีธรรมราช,https://data.go.th/DatasetDetail.aspx?id=f7c4f4ea-8610-40b6-9cfc-ec168f59e255
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดลำปาง,https://data.go.th/DatasetDetail.aspx?id=e3d58182-474f-472d-8087-1217e7c3f4d9
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดพะเยา,https://data.go.th/DatasetDetail.aspx?id=c76267ac-3b21-4001-81b9-12f025c9a967
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ ประจำเดือนมกราคม พ.ศ.2559,https://data.go.th/DatasetDetail.aspx?id=5b9db43b-56ee-431a-b12a-132b0ab813ce
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดพัทลุง,https://data.go.th/DatasetDetail.aspx?id=03eb6c86-0de9-415c-b88b-161014b5019c
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดพิจิตร,https://data.go.th/DatasetDetail.aspx?id=7b19704c-8fee-4907-9f38-315e1ea81dde
เทคโนโลยีสารสนเทศ และการสื่อสาร,รายชื่อที่ทำการ/หน่วยงานของ บริษัท ไปรษณีย์ไทย จำกัด,https://data.go.th/DatasetDetail.aspx?id=925911a1-2c25-4142-9d59-3f2da7b28585
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดร้อยเอ็ด,https://data.go.th/DatasetDetail.aspx?id=774f0b32-f2a7-4d43-a228-55cc56ad8c7c
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดนครปฐม,https://data.go.th/DatasetDetail.aspx?id=651a9848-fb2c-4a0e-9344-64b09a806410
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดอำนาญเจริญ,https://data.go.th/DatasetDetail.aspx?id=b03bc5a3-11b6-4291-827e-707846a871d1
สังคมและสวัสดิการ,ตำแหน่งงานว่าง  จำแนกตามอาชีพ  และอายุ   ทั่วราชอาณาจักร   ปี 2558,https://data.go.th/DatasetDetail.aspx?id=9df33ae0-1808-4d83-8962-732e16d7d827
สาธารณสุข,รายงานที่ตั้งงานการแพทย์ฉุกเฉินจังหวัด,https://data.go.th/DatasetDetail.aspx?id=bcd1fd0e-1e68-4962-bee8-9afaf92ea279
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดชัยนาท,https://data.go.th/DatasetDetail.aspx?id=58d4f871-8a79-4273-be2d-a10cd3c4dfd9
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดเชียงใหม่,https://data.go.th/DatasetDetail.aspx?id=2df6add3-2ebd-455c-8020-af962accbee2
สาธารณสุข,ข้อมูลหน่วยงานบริการสุขภาพจังหวัดชุมพร,https://data.go.th/DatasetDetail.aspx?id=5abd0ecb-c970-4460-9789-b7f652457405
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดเพชรบุรี,https://data.go.th/DatasetDetail.aspx?id=01cccf78-e857-44b0-baba-cee9657e74bc
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดนครสวรรค์,https://data.go.th/DatasetDetail.aspx?id=c5896075-eea6-4bd5-b211-e1543ca9837b
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดนครปฐม,https://data.go.th/DatasetDetail.aspx?id=64b1349b-2fe4-4e47-bc15-e306d7d8bf37
คมนาคม และโลจิสติกส์,สถิติขนส่งทางอากาศปริมาณการจราจรทางอากาศรวมปี 2547,https://data.go.th/DatasetDetail.aspx?id=df465c26-d5c6-435d-8519-fb9592b65bd9
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดพะเยา,https://data.go.th/DatasetDetail.aspx?id=066c9fc9-011a-4845-8f65-ff544bc855ba
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดแพร่,https://data.go.th/DatasetDetail.aspx?id=9618d0c9-69c3-4679-92f0-00983467ac48
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดสกลนคร,https://data.go.th/DatasetDetail.aspx?id=4cfd680f-8512-4083-bd74-129887e85172
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดสระแก้ว,https://data.go.th/DatasetDetail.aspx?id=46530037-729a-4bba-ad8f-1aec5960d5cf
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานสรุปการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ ประจำเดือนกุมภาพันธ์ พ.ศ.2559,https://data.go.th/DatasetDetail.aspx?id=e3683a70-2008-4f1b-a2e4-20145b7d1ef9
การเมือง และการปกครอง,สรุปจำนวนการรับเรื่องพระราชบัญญัติ การอำนวยความสะดวกในการพิจารณาอนุญาตของทางราชการ พ.ศ. 2558,https://data.go.th/DatasetDetail.aspx?id=a737a3ce-3404-4328-b66b-7bf47ecbb9ee
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ เดือนตุลาคม 2557,https://data.go.th/DatasetDetail.aspx?id=da7052fc-49f3-4843-bd5b-8336f94189bb
สังคมและสวัสดิการ,จำนวนเรื่องร้องทุกข์ที่ประชาชนแจ้งเรื่องผ่านช่องทาง 1111 ประจำเดือนมิถุนายน 2559,https://data.go.th/DatasetDetail.aspx?id=3704580f-4f51-469b-9ab1-8d0bcafe2355
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดตาก,https://data.go.th/DatasetDetail.aspx?id=4bcac952-f882-49f1-b683-ba226e3b4c78
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดชลบุรี,https://data.go.th/DatasetDetail.aspx?id=b4b33283-4a07-4c2f-acb2-c19cef583fea
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดระยอง,https://data.go.th/DatasetDetail.aspx?id=95dae9f0-0b09-4806-9de1-d0eef6e37f68
เกษตรกรรม และชลประทาน,ข้อมูลราคาเส้นไหม,https://data.go.th/DatasetDetail.aspx?id=95aba51d-712a-4331-9a99-dc296ec34c87
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดระนอง,https://data.go.th/DatasetDetail.aspx?id=3950ab7d-686a-430e-afc9-ea369b5f77fa
เทคโนโลยีสารสนเทศ และการสื่อสาร,การจัดตั้งและยุบเลิก ปณอ ประจำปี 2556 - 2559,https://data.go.th/DatasetDetail.aspx?id=e2896391-5491-4b7e-93ac-141c5461f8e3
เศรษฐกิจ การเงิน และอุตสาหกรรม,"ข้อมูลโรงงานประเภท 101, 105 และ 106 ทั่วประเทศ",https://data.go.th/DatasetDetail.aspx?id=3533715b-3c15-43e7-bab5-27951f689d33
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดปราจีนบุรี,https://data.go.th/DatasetDetail.aspx?id=8e2a51a9-0472-49be-8ec6-2a4e31ca603b
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดเลย,https://data.go.th/DatasetDetail.aspx?id=cb045a54-c452-4188-bd4b-2a9ebe299f62
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดกาญจนบุรี,https://data.go.th/DatasetDetail.aspx?id=7e27862b-ba03-406e-a3b6-3a0d41465d16
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดแม่ฮ่องสอน,https://data.go.th/DatasetDetail.aspx?id=5e611386-a567-4ca3-84e7-439a03f095da
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดอุทัยธานี,https://data.go.th/DatasetDetail.aspx?id=d0f1ca3a-376e-4781-9712-5bbd3e987d6c
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดภูเก็ต,https://data.go.th/DatasetDetail.aspx?id=79b5093f-d686-423a-b778-ad35775e2a4a
สังคมและสวัสดิการ,ตำแหน่งงานว่าง  จำแนกตามอุตสาหกรรม และอายุ  ทั่วราชอาณาจักร  ปี 2558,https://data.go.th/DatasetDetail.aspx?id=69eecdef-edc8-4854-b5dd-b1a58e31e2a5
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดปทุมธานี,https://data.go.th/DatasetDetail.aspx?id=34530a8f-3d0c-4f87-b1a2-bfcce428a8d7
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดอุดรธานี,https://data.go.th/DatasetDetail.aspx?id=8ff16353-54dc-419d-8ae7-cee9d200b351
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดสระบุรี,https://data.go.th/DatasetDetail.aspx?id=93ca6324-7146-4f10-88dc-d2dab0a13552
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดอ่างทอง,https://data.go.th/DatasetDetail.aspx?id=b5612bd8-6aa4-4c0d-b6e4-d925543ae772
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดกำแพงเพชร,https://data.go.th/DatasetDetail.aspx?id=5a5ecec4-c252-4750-9173-dc2d61ac9c19
คมนาคม และโลจิสติกส์,สถิติขนส่งทางอากาศปริมาณการจราจรทางอากาศของสายการบินต้นทุนต่ำปี 2548,https://data.go.th/DatasetDetail.aspx?id=ea6b4fe2-e2dc-4308-8195-e2de6026a713
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดตราด,https://data.go.th/DatasetDetail.aspx?id=77a6891e-4185-4a1a-ba67-e35e8187c88a
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ เดือนเมษายน 2558,https://data.go.th/DatasetDetail.aspx?id=fdd61bcf-3ece-4144-a33f-e5ea0139463f
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดนครนายก,https://data.go.th/DatasetDetail.aspx?id=978d4dea-b72e-45b4-88ec-fc941e8e6591
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดปทุมธานี,https://data.go.th/DatasetDetail.aspx?id=324ce11a-693b-4e30-b0ea-27ab357a308a
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดกาฬสินธิ์,https://data.go.th/DatasetDetail.aspx?id=b29c1db4-9aaf-4081-a578-2daaebda99c3
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดชุมพร,https://data.go.th/DatasetDetail.aspx?id=198b4142-4db2-45a3-8f36-2e709469dca5
ศาสนา ศิลปะ และวัฒนธรรม,ทะเบียนวัดจังหวัดฉะเชิงเทรา,https://data.go.th/DatasetDetail.aspx?id=5edf4ce9-f525-4810-97cb-3edc519e36d1
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดนครศรีธรรมราช,https://data.go.th/DatasetDetail.aspx?id=bda3ed2c-9a5a-4574-aec2-3f1eec61a9fd
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดสงขลา,https://data.go.th/DatasetDetail.aspx?id=c194ca62-4ece-4cea-9692-452a50bc819d
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัด จังหวัดสตูล,https://data.go.th/DatasetDetail.aspx?id=325fbd6d-b4e3-4c4e-b309-464a1a9d5948
งบประมาณ และการใช้จ่ายของภาครัฐ,รายงานสรุปการจัดซื้อจัดจ้างของหน่วยงานภาครัฐ ประจำเดือนธันวาคม พ.ศ.2558,https://data.go.th/DatasetDetail.aspx?id=5e65e23b-c30e-42d4-968b-612dc0b0def3
ศาสนา ศิลปะ และวัฒนธรรม,รายงานทะเบียนวัดจังหวัดลำพูน,https://data.go.th/DatasetDetail.aspx?id=0e85332e-456f-47d1-a494-6f1ae6cd451d
เกษตรกรรม และชลประทาน,ข้อมูลร้านค้าจำหน่ายผลิตภัณฑ์หม่อนไหมทั่วประเทศไทย,https://data.go.th/DatasetDetail.aspx?id=17a99c40-d1d6-42b8-b004-84fdeffee0fe
